"","Acute HX_SL.IM","Acute HX_1D.HX.IM","Acute HX_3D.HX.IM","Acute HX_7D.HX.IM","Acute HX_21D.HX.IM"
"Zfp955a",0.0349603134178185,0.0274185600037754,0.0150393222744596,0.0408832693575023,0.0584745960985042
"Zfp955b",0.112374524105875,0.0561686223985356,0.0783445084860932,0.0809996311168743,0.112913019474787
"Zfp81",0.073675298268373,0.0551202729131636,0.0313508302445594,0.0908135417649669,0.0711604847759974
"Zfp101",0.0813273604677696,0.0589285411358552,0.090620904095665,0.0586078940206185,0.0539022700600758
"Adamts10",0.140954539378379,0.131342231180198,0.209061775776661,0.26770952562287,0.102058848763433
"Myo1f",1.11243020885626,1.01992256541793,1.04521203795384,1.27610462444258,0.718210445807912
"Zfp414",0.10817057283308,0.192725343530689,0.177599889452169,0.180596145872655,0.135052401846962
"Pram1",0.0191979013765531,0.0227591292270332,0.0309358345798208,0.0118497963972147,0.0124354160455136
"Hnrnpm",1.62855849731059,1.4134595584835,1.49756651033265,1.2023616369139,1.34900711908848
"Marchf2",0.419159663788402,0.809506329345064,0.467241007315695,0.508608635192139,0.43061428686424
"Rab11b",1.02261040100373,1.2609071472938,0.784035186452022,0.93597968187309,0.774997341360625
"Angptl4",0.0175632106724341,0.0267945536574076,0.00885357914996866,0.0165518288036916,0.0268480462668016
"Kank3",0.0867438949915554,0.194607033159757,0.213736624974345,0.188537427232057,0.108433886402996
"Rps28",46.4203408981523,45.8561826731066,27.9394249944077,28.0141807902196,26.9158495248298
"Ndufa7",2.30414992149076,3.11231101869442,2.62487874650338,2.07571044806953,3.25289347191367
"Cd320",0.034738051072083,0.0798527901290754,0.0718672483896687,0.0590207345088281,0.0762361459342814
"Kifc1",0.00573748033427829,0.00776188913862486,0.152379024388189,0.0180123471802858,0.0140871756171442
"Smim40",0.0383086845173856,0.118050654298851,0.0827232487458339,0.0781620611704017,0.0541854861909098
"Trerf1",0.913053563925003,0.72737308726245,0.980612985831003,0.961278339828768,0.396948905655109
"Mrps10",0.140942622983097,0.224923881104039,0.227083023272372,0.174646028108073,0.181703815953165
"Guca1b",0,0.00871969505615111,0,0,0.00389936085118253
"Guca1a",0.233428425369958,0.284743898359679,0.34256238961554,0.259626395160865,0.12066041976895
"AI661453",0.00272878695596174,0,0.0124236566300086,0.00152136236173859,0.00258936322306735
"Taf8",0.0831673514848042,0.11173097113376,0.122353760203876,0.111455938614672,0.0991442894783755
"Ccnd3",0.619307309977751,0.880997483479903,1.57224742570651,1.21361924281515,0.376745733875531
"Bysl",0.0507649175619929,0.150567602657006,0.104817939413815,0.11401083953487,0.056346377650375
"Med20",0.088522308836095,0.169338143011019,0.125401950050134,0.120368904153653,0.0982554681354814
"Gm20517",0.00252046365485499,0.00475696790614118,0,0.00155826152864209,0.00669973557834222
"Usp49",0.0273314520107765,0.00871893213217984,0.00644102574775213,0.0037722063911759,0.0109184307974097
"Tomm6",0.669998755840768,0.763669363952558,0.527296207129275,0.697963073166963,0.211545792233069
"Frs3",0.0116877989211325,0.00249495778442817,0,0.0210530891807644,0.00770471775191428
"Trim26",0.323087109210624,0.300377183252048,0.269519958506417,0.409537152570046,0.296892243124198
"Ppp1r11",0.64929933229063,0.878367181851632,0.720011467441316,0.579463270884506,0.81108609988422
"Polr1h",0.509159313601888,0.588189011217761,0.399883583297465,0.417886108917609,0.610161775648031
"Polr1has",0.0239561916992414,0.014603585813891,0.00321063950949273,0.0485788967116028,0.0444163150965676
"Gabbr1",0.0437770335103263,0.0344293681981351,0.0289116788320107,0.0662437606013667,0.0398726357347895
"Kdm5d",0.0528350160523296,0.0236532811104659,0.0175364129212983,0.0972355699044227,0.0514878693714741
"Eif2s3y",0.375186910678788,0.267337424564146,0.264256007842917,0.322292122408573,0.198347472078259
"Uty",0.118799556795643,0.078515489339542,0.0538168816988634,0.0577548712038737,0.0604548139517486
"Ddx3y",0.271987289633822,0.272825767958067,0.425785804883029,0.415115512134476,0.216723348485794
"Cep120",0.293331867024519,0.151087559293207,0.188033657841923,0.10770083637397,0.176425982916443
"Csnk1g3",0.373372464172075,0.302063521953983,0.212827587117667,0.461006407455021,0.471601304154826
"Zfp608",0.424743905634316,0.172493745508554,0.21709385943438,0.161321135547332,0.360950266023897
"Gramd3",0.0437646294992216,0.029362920955018,0.0079065575015344,0.0524311495229713,0.0191097562761502
"Aldh7a1",0.110426372226809,0.078097119178874,0.0312211806418281,0.0663402725787117,0.120085490121044
"Phax",0.425432153875915,0.421590087931505,0.364339500215262,0.413155466762603,0.748616224317652
"Lmnb1",0.27182790520777,0.23813450996428,0.568013052653761,0.260743024436305,0.218432950880269
"Marchf3",0.020300677861463,0.0559004981841837,0.0475510876987272,0.0429574664773905,0.00945427221337492
"C330018D20Rik",0.0628774601769575,0.0825910929279102,0.0785067109129967,0.0406261326387323,0.0787503311861533
"B4galt6",0.844010836974462,0.648681666033874,0.709548902341002,0.676529844538699,0.698242420332259
"Prrc1",0.241915272143935,0.362252602255497,0.319957904472664,0.406625850456211,0.203249541716434
"Trappc8",0.255708683728603,0.22357557428208,0.160850538795916,0.37167301047192,0.248894039876043
"Rnf125",0.00134098013847497,0.000787899378315874,0.0232628469072045,0,0.0035285493180449
"Slc12a2",0.0374920598465649,0.0173950616783932,0.0335137975931169,0.0255882986771234,0.0351151713363054
"Rnf138",0.253491150681011,0.281603476893142,0.151812491787373,0.31579474607383,0.288307838604397
"Isoc1",0.457828119736062,0.294513197724098,0.299792521263713,0.224575777796439,0.450704021763863
"Chsy3",0.00806544283628194,0.00888445798337704,0,0.0100737409913292,0.00967980864862591
"Gm4951",0.0353843144962678,0.00792052504555672,0.00276366466356252,0.00506077051176712,0.0468238356347258
"F830016B08Rik",0.0282808648187638,0.01076734182139,0,0.0177234573502722,0.0111945046248187
"Iigp1",0.0955838191821779,0.0413126065657939,0.0175809029200122,0.00383567360565593,0.0184075380264229
"Smim3",0.410138107846363,0.476864889200669,0.565408639959852,0.500803316246748,0.305363582907843
"Dctn4",0.790850303946816,0.391553536356233,0.430660531834343,0.641027853779145,0.762596148131988
"Rbm22",0.61525668127941,0.39786622116247,0.417835002610795,0.431780667216664,0.539718633808219
"Synpo",0.0694645107608095,0.0677424245076001,0.0931549784075586,0.095659300112547,0.0364545259968665
"Ndst1",0.171984147821889,0.125055359861549,0.247630675400346,0.203504827993002,0.124727165841587
"Rps14",34.8459433434206,43.3215428530094,23.454246268563,28.8455798356469,34.6431267298371
"Dtna",0.00228482020292859,0,0,0,0.00181559739781319
"Cd74",339.354183921941,353.867484744945,454.355785919556,532.867612148671,288.76891144896
"Mapre2",0.555944858460053,0.407554560898865,0.501088810020785,0.449831520183144,0.421106892130629
"Zfp397",0.130964302311977,0.0922980647250728,0.0914791396358749,0.117856317957615,0.205118483808008
"Zfp35",0.0548350617132622,0.0629194558881622,0.0580441225061962,0.033463136902333,0.0535334330615218
"Zfp24",0.20917569612687,0.140098343031823,0.10285252018822,0.0978199254081526,0.217047554658887
"Ino80c",0.122471217873259,0.19066213959098,0.172317300732891,0.120056626979508,0.136143981452725
"Tcof1",0.40044343110278,0.231690031373277,0.332559398158016,0.234365568187735,0.528159310827736
"Galnt1",0.719529769564828,0.53726728958393,0.45039878720259,0.493373577654311,0.84514156151908
"2700062C07Rik",0.10838053031643,0.148427324893801,0.146361446177105,0.145686013359998,0.116176944594749
"Rprd1a",0.119364056746403,0.0830949132119672,0.0839663772503293,0.112539660469218,0.105345148250833
"Slc39a6",0.127955174657442,0.11102330144897,0.20643336061764,0.182488113416283,0.119618026549609
"Camk2a",0.0480976850404051,0.0190832863950173,0.00818949933831749,0.015540794414424,0.0269235863103937
"Elp2",0.177553083213476,0.16246277648676,0.207339206621923,0.133049269484118,0.157445209746966
"Mocos",0.0312668149895901,0.0410272782960559,0.0107782987658019,0.0258311086769886,0.0166344232405759
"Pdgfrb",0.00235253770766782,0,0.00380818623374375,0.00133519619907028,0.00215974565157479
"Csf1r",7.59984521462566,5.27898215924659,10.8949257610354,12.9447400343718,7.61236302932732
"Hmgxb3",0.0999538824658841,0.0916446340504771,0.128214940661794,0.113974477405284,0.10350504856425
"Slc26a2",0.284625508724705,0.203890061988895,0.274861464176961,0.216825087512215,0.163728801544687
"Pde6a",0.00545667052696132,0.0118513437717659,0.0611244370053775,0.0135342828247979,0.00407153189248742
"Tpgs2",0.109895092315053,0.167510945174251,0.113472942245546,0.10552132887309,0.115141856108186
"Ppargc1b",0.111860125039698,0.0845732599460343,0.0507196418565953,0.0620345624413722,0.0931251357633599
"AW554918",0.0889873116792903,0.0507249547724957,0.0184782217454305,0.0581909809510142,0.101953495769006
"Celf4",0.319729025698853,0.288737310206081,0.191097323130779,0.305154235902506,0.299211134187321
"Pik3c3",0.146099025599505,0.0743120253456026,0.0582220020544973,0.076260940725402,0.143535903548325
"Csnk1a1",1.43275038553791,1.22696711675357,1.13369399939743,1.16596053531566,1.48288522588021
"Slc25a46",0.246285031733284,0.232590019517124,0.184199761679607,0.264405583163354,0.16771728914416
"B930094E09Rik",0,0.00386701452602571,0,0,0.00229360060202429
"Pcyox1l",0.0548517840946137,0.0908025977232801,0.151016386309355,0.117447524860918,0.0528130058184507
"Grpel2",0.145132515198536,0.15500459169612,0.158670483805051,0.139306285021539,0.106801263627742
"Afap1l1",0.0415549641355652,0.0247801268328076,0.0537098066196757,0.057040628803654,0.0175239958528809
"Sap130",0.202718522227271,0.10554405617709,0.127254563027889,0.153452541456201,0.100123525752516
"Ablim3",0.00504399864197788,0.00366770420233261,0.00883399249640677,0.0383006865807101,0.00429650085088725
"Ammecr1l",0.170092348655759,0.0947244766128867,0.026788312059242,0.212967369598465,0.0947271268513165
"Polr2d",0.122208576456798,0.246032875021215,0.183676345691385,0.1514115810482,0.183242282921928
"Adrb2",0.414633537913477,0.332924670847721,0.625852773703814,0.823846880061067,0.427692836039433
"Wdr33",0.430605637753915,0.382582987902757,0.389419611514041,0.508469963200295,0.511017540932126
"Sft2d3",0.0644873144307,0.0751426119927725,0.0738562634256681,0.0804595927922197,0.0973220186809325
"Lims2",0,0.00221523528128588,0,0.00317051635575661,0.00172826215676201
"Fbxo38",0.146163451184025,0.135041366724127,0.105680676656352,0.174164674078293,0.102798753827525
"Spink10",0.014107986902137,0.0227007104139623,0.025980610073674,0.0290097991682881,0.00802622323798324
"Iws1",0.361647273174516,0.157801184958311,0.157587306120541,0.191036641998085,0.289179083519296
"Apcdd1",0,0.00340693649570821,0,0,0
"Map3k2",0.33699347873636,0.227535267110512,0.293315119544339,0.326761535132501,0.355627574377853
"Ercc3",0.0978260252912406,0.109379915440269,0.0855101111773446,0.114893419046474,0.107796580842701
"Napg",0.242191774425034,0.224227602700009,0.205577178450857,0.258836764290854,0.345469011139791
"Bin1",0.71418448320584,1.11560037356753,1.01158823544299,0.902519212210007,1.03656278746599
"Gypc",0.00796242549369539,0.0109975350805272,0.00155626957203521,0.026268949783392,0.00584646869023392
"Wdr36",0.154031683126264,0.109836043075651,0.0943973341171603,0.0825363989034851,0.189160053048481
"Stard4",0.118407644828437,0.19720880054499,0.227872877474078,0.163572104256058,0.153582137331952
"Apc",0.547637235937386,0.219300916069172,0.219227243784234,0.258769387456992,0.44140803340245
"Srp19",0.541189184196235,0.688232169088377,0.485872194121613,0.395577626418438,0.772723889438861
"Reep5",2.17782657461592,3.5747247628184,4.05385036018621,2.91539041910252,2.60375842663311
"Txnl1",0.732852768799577,0.947351935611478,0.526369178095988,0.648210451716004,1.03240947470795
"Pkd2l2",0.00455567582539735,0,0.0599402663575503,0.0317282064799533,0.00608540938548683
"Fam13b",0.354887372284462,0.101364312382253,0.282505270654493,0.194911165566396,0.253319303377944
"Brd8dc",0.00538592073365051,0,0,0,0.00202681581381634
"Wdr7",0.110650597348834,0.070336634612253,0.10508960640137,0.014664404065083,0.0542439621209614
"Brd8",0.295614756241053,0.197495046105755,0.219342827128464,0.300191929342277,0.354076483074416
"Fech",0.17328970163533,0.220439622771145,0.132552731146951,0.205901701994595,0.143309008999975
"Kif20a",0.00953088148727028,0.0152175471577666,0.0835926381696152,0.0247844302320171,0.00837737700722542
"Cdc23",0.0699560415473208,0.0885175261434522,0.0715447250121378,0.115174224744813,0.0700721278848089
"Cdc25c",0,0.00198722695267469,0.0443080719212551,0,0.00129197358726953
"Gm3550",0.0036252374341075,0.0248431526616941,0.0435700837002704,0.00297903628057315,0
"Nars",1.38570478264577,0.927687414442777,0.726029693388251,0.894462251374757,1.88765694210479
"Fam53c",0.0976545614850931,0.0868167430400962,0.0720985071218542,0.0749859064856409,0.0665868308948873
"Kdm3b",0.346442532572155,0.140649474869664,0.25253659729856,0.319853069615208,0.272136916948225
"Egr1",8.05674207083275,2.4821679004602,2.42459938931183,2.4077662499532,5.11223072258454
"Etf1",0.646967508002232,0.579519953932833,0.517783585875271,0.510149227936635,0.660384284806854
"Hspa9",0.614808745688401,0.863818655138626,0.630974368493676,0.730090919543285,0.549587198055083
"Ctnna1",1.35518873679518,0.697273326163785,1.01790448621158,1.08471410076891,1.17177186137986
"Lrrtm2",0.00447040690113804,0,0,0,0.00204521843035671
"Sil1",0.129601303850056,0.134972194034978,0.212623486505929,0.245315223481918,0.126086713680061
"Matr3",0.743046149275854,0.510143011121047,0.687992423337701,0.70087000826784,0.516812830826582
"Paip2",1.31882489318583,1.23871116144357,0.929081460530797,1.1373605844159,1.45371303281999
"Spata24",0.0212398721510703,0.0445146539113884,0.0132947596109538,0.0134619907269751,0.0385691961892931
"Dnajc18",0.071532830734324,0.0813641738527743,0.0405086874436593,0.0710586997084837,0.0903260276541325
"1700066B19Rik",0.00827195418802325,0.0239067529516604,0,0.0130950876644267,0.00486024785942524
"Ecscr",0.00897606971723366,0.0253180530511378,0.0226589893680234,0.0409119421829437,0.00436548576134926
"Sting1",0.585543850802232,0.646303526570102,0.96605330808307,0.881451224520368,0.62894061629532
"Ube2d2a",1.45125817883256,2.05281787340328,1.52165876886745,1.69282307932443,1.38006257427665
"Cxxc5",0.202016074134338,0.0828276842395582,0.0577269665869262,0.0559460011685568,0.182716857388896
"Nrg2",0.00732152414491876,0.00739261961356178,0.0056145425821552,0,0.0149234178168266
"Pura",0.761305778103741,0.403051466264003,0.355472542007549,0.404814489149184,1.05871448278733
"Igip",0.0944787560421749,0.049047678699108,0.042315990087002,0.0627149319971706,0.0517346720266691
"Cystm1",0.011512115950359,0.0161115920755825,0.0189565972779569,0.0491052058812989,0.0122535703349946
"Pfdn1",0.860169329179298,0.993285384073201,0.703160824726741,0.567127454957961,0.895373103844079
"Hbegf",0.0249013510957351,0.0547262566621566,0.0561884070740818,0.120246021835302,0.0260288132283933
"Ankhd1",0.533634416067968,0.264073347936092,0.214061932869905,0.324480504297932,0.441622506377066
"Maskbp3",0,0.00321611897540609,0,0.00228382249766137,0.00178443992257484
"Sra1",0.464311441980494,0.772696379380362,0.634415919785686,0.429880670051787,0.759269706456217
"Apbb3",0.0299215665026537,0.0272788949585642,0.0201611773346998,0.0315273517243024,0.0227529846566125
"Slc35a4",0.251187075244493,0.354846298927982,0.186745063624144,0.329312849279454,0.19206848521991
"Cd14",9.09168352841801,6.82300075479733,11.4754909993231,8.19714952346019,9.61141211261443
"Tmco6",0.0665515899302606,0.0624092200319275,0.0948022207777385,0.141257215143661,0.0887901764861594
"Ndufa2",2.96286413177842,5.34412355093017,4.43515553226226,3.44124719414375,3.57642961897783
"Nedd4l",0.200139610729386,0.0547397405779853,0.125624471128103,0.159370032130099,0.147970490789171
"Alpk2",0.0462060239845256,0.016307502096977,0.00588619900715908,0.0193473516600422,0.00496911749917649
"Ik",1.06907835123899,0.818957123465262,0.798363750518177,0.791730334416801,1.01079439825009
"Wdr55",0.104421034257399,0.130234274437638,0.154435385423905,0.1304830429214,0.120157593929017
"Dnd1",0.00789253375150005,0.0129084520840936,0.00267701206904121,0.0128567239975904,0.00594201131628409
"Hars",0.250170945213939,0.309511142545063,0.288080939513465,0.235105666525192,0.216024693394806
"Hars2",0.117868239979014,0.058948376937557,0.0275645994956538,0.0743119219216182,0.0809071488224124
"Zmat2",0.802931541274985,0.925801931790189,0.602204505293668,0.771300126274156,1.09486387407635
"Malt1",0.896977841639734,0.644660272708504,1.01339306425112,0.832455934164792,0.338396084431341
"Zfp532",0.00854106769032096,0.00748635661551606,0,0.0218396571558529,0.00816816165299191
"Sec11c",1.44084425951559,2.11557125100467,2.40303351827601,1.88036121213341,2.05590402508749
"Pcdhb22",0,0.00186856046804308,0,0,0.00143888428223644
"Taf7",0.289048963809714,0.181859228475769,0.237324574525841,0.167690363140512,0.313075059148577
"Pcdhgb2",0,0.00177334195662046,0,0,0.0012431416451679
"Pcdhga5",0.00310773652361134,0,0,0,0.00395109188845842
"Pcdhga6",0.00144184546992339,0,0,0,0.00212548645856501
"Pcdhgb4",0,0,0,0,0.00246430601202302
"Lman1",0.607072463499376,0.362730701638953,0.701102872292866,0.45910730071623,0.73582646988604
"Pcdhgb5",0.00821905797780755,0,0,0,0.00500638757727208
"Ccbe1",0,0,0,0,0
"Pmaip1",0.604251316816211,0.574809912374721,0.534074654621216,0.504355063768857,0.279133049149449
"Pcdhga10",0.00106430034385416,0,0,0,0.00481087763296602
"Pcdhga12",0.0423863431388046,0.0161203659693236,0.011729802576476,0.00126776905101908,0.0052720066930094
"Pcdhgc3",0,0.000951459939159845,0,0,0.000176197655993247
"Gnal",0.00622688221408654,0.00306841559141321,0,0.00224393956801471,0.00548531066166593
"Chmp1b",0.295753813287104,0.324480398369999,0.296379267454205,0.278319501910435,0.29498340646952
"Mppe1",0.121561516383066,0.138617202411296,0.219779185078803,0.156543477423452,0.0955001052890612
"Pcdhgc4",0.00360460036779255,0.00768793963802587,0.0138972851653429,0,0.00219643560562791
"Impa2",0.0748326590993944,0.15663234116167,0.136794667016322,0.174509136634104,0.098023008957116
"Tubb6",0.73777821500609,1.40968855094737,1.20066552115266,0.860019663695387,0.583063862989022
"Afg3l2",0.163857332416505,0.187173172015936,0.322594782578575,0.246092505231583,0.143123377973774
"Prelid3a",0,0.00875787484817271,0.00143559291351141,0.0215398498173714,0.00993785621365564
"Spire1",0.352565074338356,0.138199568023776,0.150413583386419,0.182292571259408,0.381454869079798
"Cep76",0.0265395372025622,0.015236061928773,0.00224849766453221,0.00802541227185631,0.0191764351545469
"Diaph1",1.13616216559434,0.708830201704181,1.05296952225656,0.624382994449944,1.01540400835806
"Psmg2",0.156346276956971,0.222650044848781,0.193412540381989,0.205504821102722,0.218074846495084
"Hdac3",0.133976060324195,0.257256783425345,0.256984355794587,0.276831175935785,0.170121250478727
"Ptpn2",0.30261181129424,0.247176401631594,0.235305106991314,0.26740058546862,0.336963486727953
"Seh1l",0.276275958824022,0.425988314428064,0.235480561433813,0.366982167036255,0.272998815823064
"Rell2",0.00450003544297089,0.00537299388174408,0.00305948791875792,0.0182950580310494,0.00288165264348057
"Cep192",0.232409513541945,0.213175980666914,0.485044445318557,0.594599116889761,0.184041103844642
"Ldlrad4",0.209676380822316,0.170301961785173,0.175166169085897,0.16232989062812,0.19470082036024
"Fam210a",0.110149136798426,0.095289164071175,0.11332004101311,0.0174034172760655,0.133441726310907
"Fchsd1",0.035716704960638,0.040138447405466,0.0229878855566215,0.0205519351033762,0.0221692784351998
"Rnmt",0.18308404907018,0.169506635311286,0.156498056861577,0.283338955963798,0.200162651072686
"Arap3",0.381416509652174,0.223915117934214,0.724520485384736,0.699992835075133,0.264374472723793
"Pcdh1",0.00364678899916228,0.0285296510969699,0.00275891446647836,0.0273962497047178,0.00300849538767591
"Dele1",0.0836300361531042,0.097776275130177,0.0789181076841817,0.158655855609472,0.107419382380343
"Rnf14",0.168871664953159,0.176048521506986,0.0932148132608857,0.143046050706824,0.134779853711213
"Gnpda1",0.374586577936948,0.5086536053071,0.479914376438827,0.561867835319538,0.41744227887
"Ndfip1",1.91783652203511,2.45590876070424,1.6420220663211,2.11943144794015,2.29169306510014
"Fgf1",0,0,0.015228998449688,0.0111365111800272,0.00237024952835281
"Arhgap26.1",0.29613468405462,0.20324252529795,0.165489208539694,0.164489392337066,0.159431141173355
"Nr3c1",0.835412126600215,0.404090303894742,0.319765734572483,0.560825809715228,1.23093038672174
"Yipf5",0.416343715470582,0.37131218528683,0.331366721313491,0.450114992450644,0.243971784512481
"Prelid2",0.12121276756024,0.186376911815989,0.101281164654761,0.113259142046385,0.222500043306781
"Lars",0.262639576042506,0.163622180251681,0.180038699409268,0.159445007794371,0.478030770934481
"Rbm27",0.410746078111396,0.276870646366675,0.187611634682827,0.117641777436221,0.421838518618582
"Tcerg1",0.503938648862707,0.265979799084859,0.22907806612449,0.260844709936998,0.415878298085666
"Dpysl3",0.0514725444337013,0.0339141519375673,0.0160870976136596,0.0462178008622243,0.0923859545301588
"Eif3j2",0.0296405491708116,0.00671303230076881,0.0144028048771293,0.0104086314657018,0.0234956538807726
"Scgb3a2",0.0343747548979722,0.0207107133072972,0.158932956946365,0.741712505875443,0.00713988542697353
"Dcp2",0.2756592153636,0.316027456332604,0.203222932266984,0.232309455956477,0.232903988434191
"Mcc",0.00891751951558163,0.00809044461020253,0.0253977284271695,0.0258229664414749,0.00420110029337468
"Ythdc2",0.194248928168083,0.0699234385496084,0.172126065390449,0.0960462634873029,0.15202621418181
"Trim36",0.15398258246673,0.0985320640526928,0.0433750972377607,0.0973236956051802,0.108412560861039
"Pggt1b",0.497783922709634,0.225419745642046,0.326439058235734,0.306883297177379,0.405673302457929
"Ccdc112",0.157982511397598,0.0523502202459582,0.0410519021811536,0.0785892115333832,0.170546992920348
"Fem1c",0.496620597185009,0.47267312240004,0.440478565439886,0.437353367672222,0.440582142579449
"Ticam2",0.433677847756104,0.251900296108706,0.153189929613001,0.218660818192297,0.239100204633404
"Tmed7",0.827631931549508,0.85694178914394,0.865648764921463,1.03544108493048,0.611232645105606
"Eif1a",0.549526938741067,0.828908479685319,0.563101335599857,0.496541428177475,0.542503943730705
"Cdo1",0.0421030539887758,0.0596647837713556,0.047623333420779,0.0915384096444499,0.0267761617709436
"Atg12",0.289571140024745,0.141859195228148,0.164200377689055,0.183310585759217,0.324824068242566
"Ap3s1",0.545130287339932,0.897291760200804,0.636512086984658,0.742084578403426,0.428376142836696
"Commd10",0.286861395383858,0.356818107128723,0.189487504618053,0.241099530639094,0.261273606045907
"Hspe1-rs1",0.01668617233592,0.0108072359881255,0,0.00443058552250199,0.00328330719745811
"Sema6a",0.023011927113346,0.00764809533957543,0,0.00309234483850538,0.00432210763624395
"Eno1b",0.117954782927164,0.105670487112211,2.91004896041344,0.192461209057713,0.115278509922989
"Dtwd2",0.0375091169661715,0.0406396957104652,0.0204716512467801,0.0293191562919515,0.0186993947682142
"Dmxl1",0.427193077396828,0.144715358429917,0.13362828860581,0.186727566083046,0.449657276203249
"Tnfaip8",2.22400289897271,1.52921597965382,1.35044230073874,1.18454431622426,2.77238853629038
"Hsd17b4",0.506001039533625,0.420053013604941,0.424144657186753,0.516026878048332,0.582422492288656
"Srfbp1",0.0887762179992016,0.0693931819249838,0.0940615473535034,0.0854816676785089,0.135839156202099
"Snx2",1.0316722994412,1.15476249591404,1.15534823534484,1.04787382356053,1.16443483771211
"Snx24",0.131358090247985,0.110913687204082,0.0342744683990559,0.101722341200387,0.183658837231493
"Ppic",0.0125361606240077,0.0230332728832183,0.0112912926334055,0.036432655172599,0.011518132674191
"Tcf4",1.72820944349408,0.802255305905419,0.772999169960026,1.30966118057225,1.66800957814445
"4930503L19Rik",0.147529030894526,0.10764602655859,0.105328397013325,0.180763092068607,0.11724948586078
"Stard6",0.00978936791747416,0.0123215018875384,0.00947170857346937,0.0094435678161241,0.00831442240625486
"Poli",0.0147002142742173,0.0252745108492202,0.0128212821616607,0.00939099798972992,0.0352809442075292
"Mbd2",0.74778211453748,0.317495002021159,0.535731301264506,0.408330071051465,1.04138249065253
"Mex3c",0.177919135237424,0.159825336630357,0.162506761479679,0.0746000054877533,0.151786056985299
"Smad4",0.437178420535842,0.142671225543573,0.180253555857477,0.144206869144372,0.593566322360074
"Elac1",0.111086874721915,0.0737347829391237,0.0508822002899705,0.0727545778269179,0.0862732408360349
"Me2",0.309089899858024,0.233671436987702,0.177180407141587,0.189898663757335,0.226223222215737
"Ska1",0.00586255896417783,0.0157118881527026,0.0968630222167401,0.00336207486882313,0.00869935265694755
"Cxxc1",0.249147052993799,0.2134792172287,0.245142785083625,0.239643055699631,0.177547094318485
"Mbd1",0.154920522218087,0.193616390298754,0.189780195814525,0.173292692385712,0.137330986037318
"Acaa2",0.353451723454214,0.442579872707623,0.386539044476485,0.358439812925476,0.43775118467212
"Rpl17",27.7425742528261,28.7570084868455,16.8879585179657,17.2408678192295,21.9948598334664
"BC031181",0.796481739524577,1.15842746012519,1.01948384046153,1.01276800976119,0.840716716745409
"Dym",0.137458834839132,0.192139387678063,0.10067309756976,0.137774679774694,0.144993596912715
"Smad7",0.476582611973496,0.142648658768521,0.181640427054815,0.14046610841374,0.445094216237986
"Ctif",0.0317419919870904,0.0146461691767239,0.0391374641851802,0.00643752012964467,0.0255863065297107
"Zbtb7c",0.00357678936573704,0.00664708772213538,0,0,0.00496489236429422
"Smad2",0.457483863000999,0.304924961069872,0.249441176043469,0.3275294708697,0.426804437487522
"Ier3ip1",1.58054160699837,1.98132770641417,1.92719800373794,1.50668786368053,1.58251162186519
"Hdhd2",0.0397311980329864,0.0114063795643447,0.019290529233247,0.0291680722961615,0.0149091042328565
"Pias2",0.145656760381323,0.116579000455329,0.174296139909342,0.120118158228383,0.0867623664574301
"Epg5",0.0629528602492626,0.0394078741396274,0.0701468069240885,0.0432353663581773,0.0414160607495198
"Slc14a1",0.0781119124124884,0.0188700428001305,0.0660746863114678,0.0291845698187921,0.0816749148946589
"Gm6133",0.00313376277610389,0.00278888126042858,0.00843600374087926,0.0013401434060656,0.00346618848039844
"Setbp1",0.000901723662815946,0.0014544684470524,0.00219641001176397,0,0.00221158854582201
"Pard6g",0.012069597738664,0.00230148193477857,0,0.00169512671411213,0.00564061058360216
"Adnp2",0.0565668842339912,0.0281545362796439,0.0269885162535236,0.117813787958614,0.0651016045960346
"Rbfa",0.574189738849443,0.50410980916839,0.29797479385372,0.468647904223057,0.614575699549962
"Gm16286",0.628579495065979,0.833589353779222,0.474031960867226,0.638308592891748,0.87783585320817
"Txnl4a",0.317977111485993,0.424491491288712,0.508055446434172,0.412422182236387,0.434868804260601
"Slc66a2",0.395637653474639,0.431147804410124,0.340939586602244,0.50411509982168,0.309065496048398
"Kcng2",0.0282352606413277,0.0213306049175692,0.0104693980398641,0.0397545075736327,0.0483683290247011
"Ctdp1",0.109933984529695,0.181882944878576,0.198799102474983,0.170751101085748,0.144826528718623
"Arhgap12",0.211944198831804,0.191144999795355,0.063724874801619,0.217201403127394,0.262601483670237
"Nfatc1",0.534046149327131,0.245966078674989,0.305658741341737,0.411305447454126,0.391540653948937
"Atp9b",0.180177316727375,0.12956621647523,0.223517981684972,0.141710966989654,0.238040532679926
"Mbp",0.468466332483222,0.263357448535079,0.238784827063643,0.247587692618345,0.570262458606279
"Zfp236",0.187698988447401,0.0866341164246969,0.0551473279247079,0.11195664686088,0.106706854254609
"Zfp516",0.438842627511383,0.213497953414442,0.328119340790081,0.216644104365748,0.292227968248614
"Tshz1",0.206414083435388,0.0982545832779123,0.150100314881402,0.194616180395754,0.143177674478595
"Zadh2",0.121975337945818,0.0592762710347116,0.0652572502365239,0.0965239629164283,0.0858680587873467
"Zfp407",0.143576224837633,0.0344449719413617,0.0549899148454619,0.0823604927045841,0.158163424155647
"Cndp2",0.88612181098138,1.18097333941166,0.697986794063387,0.997406100131412,0.962004903530527
"Cyb5a",1.66795523628837,1.79796996254029,1.36403178022163,1.42215540578336,1.8197365594041
